"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"ENSG00000101444.8",5.55458885167764,7.14974711950468,8.24317398347295,8.25738784269265,7.55458885167764,7.61470984411521,8.61838550225861,6.4262647547021,8.22881869049588,8.55074678538324,6.65821148275179,8.64745842645492
"ENSG00000101457.8",6.18982455888002,7,7.59991284218713,8.14465824283188,7.67948009950545,7.63662462054365,8.84862294042934,6.74146698640115,8.19475685442225,8.94251450533924,6.5077946401987,9.22881869049588
"ENSG00000101460.8",3.32192809488736,5.8073549220576,5.24792751344359,5.6724253419715,5.28540221886225,5.85798099512757,5.83289001416474,3.16992500144231,6.04439411935845,6.56985560833095,4.39231742277876,6.74146698640115
"ENSG00000101474.7",8.10852445677817,10.8384160757973,10.7984718011016,11.2467405984931,10.2094533656289,11.424691191513,11.6969675262343,9.44501484586842,11.0940776856719,11.5328429109613,9.92777796208234,12.7544699952756
"ENSG00000101493.6",9.20945336562895,11.0327345285867,11.118292233027,11.7069276396174,10.8392037880969,11.2124963851939,11.8241632097442,9.72962074355304,11.3094763538411,11.813781191217,9.89026427702111,12.9134504414581
"ENSG00000101558.9",8.5077946401987,10.3761253892762,11.0874628412503,11.1560830762887,10.2143191208008,10.7862696276485,11.6334493747135,9.35093918154643,10.871135184243,11.4241662888181,9.59245703726808,11.8008998999203
"ENSG00000101596.10",12.0960562391809,14.4587270056607,14.6937591795204,15.4335202419621,14.0465272111521,14.7938572825291,14.9527867401322,12.5557874020838,14.046697722326,14.8463228884871,12.6845294824185,15.1305303443858
"ENSG00000101605.8",3.58496250072116,6.16992500144231,6.58496250072116,6.96578428466209,5.97727992349992,5.85798099512757,6.24792751344359,4.85798099512757,5.75488750216347,6.8073549220576,5.95419631038687,7.61470984411521
"ENSG00000101608.8",9.43671154213721,11.403012023575,12.3567270574646,12.477252323938,11.5161924778794,11.6555307231556,12.4584066132365,10.523561956057,11.9395792143147,12.5082899861403,10.8121773055144,12.8437248062992
"ENSG00000101638.9",0,0,1,0,0,2.58496250072116,2.8073549220576,0,2,3,0,3
"ENSG00000101665.4",4.95419631038687,6.4262647547021,6.71424551766612,7.18982455888002,6.06608919045777,6.4262647547021,7.59991284218713,6.12928301694497,7.19967234483636,7.7279204545632,5.04439411935845,7.90086680798075
"ENSG00000101745.11",9.08746284125034,10.8948177633079,12.5992154950177,12.3671416945524,11.0028150156071,11.4204866128258,12.6366246205436,10.3487281542311,11.2963426846929,12.0505289055306,10.3264294871223,12.01471792986
"ENSG00000101751.6",6.28540221886225,8.87958324961278,9.88569637333939,9.70043971814109,8.44294349584873,8.62570884306447,9.49385544924082,7.85174904141606,8.67948009950545,9.76652890859886,7.49185309632967,9.04712391211403
"ENSG00000101842.9",3.70043971814109,5.16992500144231,6.93073733756289,6.84549005094437,6.61470984411521,4.39231742277876,6.6724253419715,5.39231742277876,6.7279204545632,6.59991284218713,6.16992500144231,7.37503943134692
"ENSG00000101846.6",5.04439411935845,7.05528243550119,7.33091687811462,7.97154355395077,7.21916852046216,7.94251450533924,7.81378119121704,4.95419631038687,6.8073549220576,7.57742882803575,5.78135971352466,8.86727873970966
"ENSG00000101849.11",7.99435343685886,9.01680828768655,9.66533591718518,10.3869402453243,9.84705734609134,9.49984588708321,10.4241662888181,8.4594316186373,10.2008986050384,10.61194694182,8.49984588708321,11.5003439692704
"ENSG00000101856.8",6.10852445677817,7.4262647547021,8.38370429247405,8.68650052718322,8.7515440590891,8.55458885167764,8.63662462054365,6.75488750216347,8.88569637333939,9.98584193700334,7.77478705960117,9.35535109642481
"ENSG00000101871.10",2,1,2.8073549220576,3.32192809488736,3.58496250072116,2,2.32192809488736,0,3.16992500144231,1,1,1.58496250072116
"ENSG00000101888.7",4.70043971814109,6.10852445677817,7.67948009950545,7.29462074889163,5.95419631038687,5.7279204545632,7.49984588708321,5.55458885167764,6.82017896241519,7.58496250072116,5.64385618977472,7.06608919045777
"ENSG00000101898.5",1.58496250072116,4.39231742277876,5.6724253419715,4.70043971814109,4.70043971814109,3.8073549220576,5.90689059560852,3.32192809488736,4.64385618977472,5.4262647547021,4.24792751344359,5.85798099512757
"ENSG00000101911.8",5.32192809488736,7.4093909361377,8.48784003382305,8.52356195605701,7.49185309632967,7.05528243550119,8.37503943134693,6.83289001416474,8.06608919045777,8.53138146051631,6.90689059560852,8.4757334309664
"ENSG00000101916.11",9.45738087907253,11.3657756353263,11.9494619793602,12.8002932582234,11.3219280948874,11.9822806045583,12.7429409506666,9.99293833616581,11.4215389068483,12.61194694182,10.0484868739923,13.1598713367784
"ENSG00000101945.12",4.32192809488736,4.95419631038687,6.12928301694497,6.4262647547021,6,5.28540221886225,6.85798099512757,4.16992500144231,6.55458885167764,6.6724253419715,4.90689059560852,7.12928301694497
"ENSG00000101966.8",8.01680828768655,10.0593444608244,10.5323559252888,10.7557221536423,9.85330955540367,9.48381577726426,10.7004397181411,8.79441586635011,10.3049216695817,10.5877775163282,8.66177809777199,11.1904420187828
"ENSG00000101972.14",9.77478705960117,11.4563544151083,12.7161764058074,12.9100805319664,11.8336807486547,12.1627060184824,13.1205618964429,10.6838718686226,11.9804966361835,12.8995457449954,10.9344280406268,12.9489147093122
"ENSG00000101977.15",2.32192809488736,3.4594316186373,4.39231742277876,4.8073549220576,3.4594316186373,2.58496250072116,4.58496250072116,1,4.24792751344359,4.39231742277876,2,3.32192809488736
"ENSG00000102001.8",2.32192809488736,1.58496250072116,4.4594316186373,3.8073549220576,2.8073549220576,2,4.16992500144231,0,4.39231742277876,4.85798099512757,1.58496250072116,4.39231742277876
"ENSG00000102003.6",2.32192809488736,3.32192809488736,4.16992500144231,4.70043971814109,2.58496250072116,2.58496250072116,3.8073549220576,3,4.4594316186373,4.4594316186373,2,4.75488750216347
"ENSG00000102007.6",7.10852445677817,8.98013957763916,9.3037807481771,9.90538700501813,8.74483383749955,8.58496250072116,10.0182001788132,8.06608919045777,9.79766152585376,10.2312211807112,8.34872815423108,10.6073303137496
"ENSG00000102010.10",3.4594316186373,7.21916852046216,6.35755200461808,6.79441586635011,4.24792751344359,6.88264304936184,6.96578428466209,4.24792751344359,6.35755200461808,7.07681559705083,5.6724253419715,8.53915881110803
"ENSG00000102032.8",4.95419631038687,7.02236781302845,7.29462074889163,7.67948009950545,6.59991284218713,6.97727992349992,8.14465824283188,5.49185309632967,7.11894107272351,8.14465824283188,5.49185309632967,8.54303182025524
"ENSG00000102034.12",7.93663793900257,9.67419226814568,9.78463484555752,10.4726908392428,9.51175265376738,9.25502856981873,10.3782948559119,8.15987133677839,10.1305705628054,10.3608470841797,8.28540221886225,11.1414685553931
"ENSG00000102038.11",1,2.32192809488736,4.58496250072116,3.70043971814109,3.16992500144231,1,3.90689059560852,3,4.24792751344359,4.4594316186373,3.4594316186373,4
"ENSG00000102043.11",2.8073549220576,5.20945336562895,5.64385618977472,5.70043971814109,5.49185309632967,4,6.16992500144231,4.64385618977472,6.08746284125034,6.02236781302845,4.70043971814109,6.4757334309664
"ENSG00000102048.11",2.32192809488736,0,2,2,0,2,3.32192809488736,0,2.58496250072116,3,2,2.58496250072116
"ENSG00000102054.13",6.75488750216347,8.10328780841202,9.57175264350355,9.4241662888181,8.64385618977473,7.88264304936184,9.66177809777199,7.75488750216347,9.30606168942834,9.59618975614441,7.83289001416474,9.47370574961942
"ENSG00000102078.11",3.70043971814109,5.49185309632967,6.4757334309664,6.33985000288462,5.93073733756289,5.28540221886225,6.94251450533924,4.8073549220576,6.22881869049588,6.76818432477693,5.04439411935845,6.71424551766612
"ENSG00000102081.9",7.48381577726426,9.5274770060604,10.3264294871223,10.7039035734447,9.28771237954945,9.54882190845875,10.5018371849023,8.4594316186373,9.53915881110803,10.1189410727235,8.2045711442492,10.4304525516655
"ENSG00000102096.9",8.65463602852797,9.6724253419715,11.0478055540076,11.5117526537674,10.3955341354623,9.72280753116955,11.2514824106202,9.45738087907253,11.0927571409199,11.2227949028681,9.68474862042163,11.5708044377245
"ENSG00000102098.13",2,1.58496250072116,4.70043971814109,4.39231742277876,3,1.58496250072116,4.4594316186373,2.58496250072116,4.39231742277876,5,2.58496250072116,3.8073549220576
"ENSG00000102100.10",5.04439411935845,6.4594316186373,6.91886323727459,7.31288295528436,6.14974711950468,6.56985560833095,7.60733031374961,5.39231742277876,7.29462074889163,7.82654848729092,5.61470984411521,7.91886323727459
"ENSG00000102109.7",3.4594316186373,2.8073549220576,4.32192809488736,5.08746284125034,5.4594316186373,7.11894107272351,4.24792751344359,2.32192809488736,4.95419631038687,3.32192809488736,4.70043971814109,5.16992500144231
"ENSG00000102128.6",0,1.58496250072116,2,1,2.58496250072116,0,1,0,2.32192809488736,2.32192809488736,2,0
"ENSG00000102144.9",10.0430272835945,11.5593770905267,12.4906002130196,12.8519441979995,11.7627972624982,11.9008668079807,13.0012322452444,10.7159619902551,12.3834343018228,13.0072025107497,10.8849336479498,13.2298702722872
"ENSG00000102145.9",7.876516946565,7.467605550083,6.70043971814109,8.28540221886225,10.0633950812885,9.32867492732795,6.65821148275179,6.8703647195834,8.7515440590891,7.68650052718322,8.14465824283188,8.85798099512757
"ENSG00000102158.15",7.54689445988764,9.51766938813381,10.4450148458684,10.4696418172395,9.14210705730255,9.43254190038826,10.5877775163282,8.53915881110803,9.89026427702111,10.4491486453754,8.49185309632967,10.3465137331656
"ENSG00000102172.11",6.24792751344359,7.83920378809694,8.66177809777199,8.97727992349992,8.16490692667569,8.0389189892923,8.8008998999203,7.20945336562895,8.36632221424582,9.18487534290828,6.65821148275179,9.31061278165953
"ENSG00000102174.7",2.32192809488736,2.8073549220576,4.8073549220576,4.64385618977472,4.39231742277876,2.58496250072116,4.24792751344359,3.32192809488736,4.08746284125034,4.95419631038687,1,4.08746284125034
"ENSG00000102178.8",6.18982455888002,7.93073733756289,8.88874324889826,8.67595703294175,7.96000193206808,7.70735913208088,9.2336196767597,7.03342300153745,8.96866679319521,9.47775826644389,7.70043971814109,9.2667865406949
"ENSG00000102218.5",7.97727992349992,9.91737207947684,10.3826240265749,11.0881256921882,9.77643303244473,10.4635243732712,11.1465686757408,8.44294349584873,10.1674181458317,11.0920964149908,8.67595703294175,11.407798850222
"ENSG00000102221.9",3.16992500144231,2.32192809488736,4.52356195605701,4.58496250072116,3.70043971814109,1,5.58496250072116,3,5,5.24792751344359,3.16992500144231,5.24792751344359
"ENSG00000102230.9",1.58496250072116,3.4594316186373,3.4594316186373,4.4594316186373,4.90689059560852,4.39231742277876,3.70043971814109,1.58496250072116,5.28540221886225,5.95419631038687,3.90689059560852,5.32192809488736
"ENSG00000102241.7",6.18982455888002,7.35755200461808,8.91587937883577,8.96289600533726,7.78135971352466,7.15987133677839,9,7.20945336562895,8.82017896241519,9.01680828768655,7.20945336562895,8.86108690599539
"ENSG00000102245.3",4,5.32192809488736,7.06608919045777,7.22881869049588,6.32192809488736,4.24792751344359,6.44294349584873,5.52356195605701,7.63662462054365,7.53138146051631,6.37503943134692,7.36632221424582
"ENSG00000102265.7",6.32192809488736,8.43045255166553,8.39231742277876,9.04165915163721,8.56224242422107,8.47167521439204,9.22881869049588,7.36632221424582,9.34651373316563,9.76155123244448,7.58496250072116,9.8008998999203
"ENSG00000102271.9",1.58496250072116,0,0,3.8073549220576,0,1,3.70043971814109,0,3.16992500144231,2,1,2.8073549220576
"ENSG00000102349.10",4,4.64385618977472,6.55458885167764,6.78135971352466,5.61470984411521,4.64385618977472,7.59245703726808,6.70043971814109,7.18982455888002,7.31288295528436,5.12928301694497,7.28540221886225
"ENSG00000102362.11",2,2.32192809488736,3.70043971814109,5.16992500144231,4.95419631038687,4.75488750216347,4.39231742277876,3,4.90689059560852,6.24792751344359,4.90689059560852,6.12928301694497
"ENSG00000102383.9",0,1.58496250072116,3.8073549220576,3,3.90689059560852,2.8073549220576,2.32192809488736,0,3.16992500144231,3.16992500144231,2.32192809488736,3.4594316186373
"ENSG00000102385.8",0,0,1.58496250072116,0,2.8073549220576,1.58496250072116,3.32192809488736,0,3.16992500144231,2.58496250072116,2.58496250072116,2
"ENSG00000102401.15",5.64385618977472,7.63662462054365,8.91288933622996,8.90086680798075,7.97727992349992,7.49185309632967,8.88874324889826,7.32192809488736,8.53138146051631,9.07414146275251,7.33985000288462,9.03342300153745
"ENSG00000102445.14",5.24792751344359,8.04984854945056,8.60733031374961,8.51175265376738,7.13955135239879,8.62570884306447,9.2644426002266,7.97154355395077,8.86108690599539,9.20945336562895,7.10852445677817,9.81217730551445
"ENSG00000102524.7",8.10852445677817,10.0292872269682,10.4501802471648,11.7756102807595,9.79766152585376,10.0223678130285,10.5274770060604,8.07681559705083,9.78135971352466,10.2749604721406,8.13955135239879,10.5980525001616
"ENSG00000102539.4",1,0,0,0,0,1,1,1,3.32192809488736,2.8073549220576,1,2
"ENSG00000102543.10",4.39231742277876,6.52356195605701,7.4262647547021,7.36632221424582,6.22881869049588,5.6724253419715,7.53915881110803,5.55458885167764,6.76818432477693,6.88264304936184,5.83289001416474,7.49185309632967
"ENSG00000102554.9",3.16992500144231,5.85798099512757,6.08746284125034,6.4594316186373,4.8073549220576,5.39231742277876,6.44294349584873,4.08746284125034,6.35755200461808,6.75488750216347,5.16992500144231,7.34872815423108
"ENSG00000102580.10",8.7279204545632,10.2467405984931,10.9038818457362,11.5318687751776,10.2969162068793,10.8073549220576,11.5381889320524,9.2240016741981,10.7756102807595,11.3674147512468,9.21431912080077,11.859146495426
"ENSG00000102595.14",4.58496250072116,5.49185309632967,7.96000193206808,7.22881869049588,5.61470984411521,6.61470984411521,7.56985560833095,5.61470984411521,6.52356195605701,6.58496250072116,4.8073549220576,7
"ENSG00000102678.6",1.58496250072116,2.32192809488736,4.08746284125034,2.58496250072116,3,2,3.8073549220576,3.16992500144231,4.4594316186373,3.8073549220576,1.58496250072116,4.75488750216347
"ENSG00000102699.5",8.6582114827518,10.429406741514,10.8185821774809,11.4792750302502,10.5255208090951,10.7279204545632,11.3880172853451,9.61838550225861,11.1848753429083,11.3370643386847,9.68999797141945,12.1984450414524
"ENSG00000102710.15",8.01122725542325,9.68123841177781,10.6786001390995,10.6366246205436,8.96578428466209,9.84235034341381,11.0423433797937,8.5274770060604,10.3409627642517,10.5641494899857,8.97154355395077,10.8856963733394
"ENSG00000102755.6",2.32192809488736,5.61470984411521,4.52356195605701,5.70043971814109,2.8073549220576,5.39231742277876,5,2.58496250072116,4.85798099512757,6.62935662007961,3.4594316186373,5.4262647547021
"ENSG00000102760.12",5.97727992349992,7,8.86727873970966,8.6724253419715,8.83289001416474,9.21431912080077,8.37503943134693,6.35755200461808,8.78463484555752,8.41362792902417,8.02790599656988,8.48784003382305
"ENSG00000102796.6",5.39231742277876,7.10852445677817,8.2045711442492,8.2045711442492,7.60733031374961,7.7279204545632,8.2336196767597,6.35755200461808,7.83920378809694,8.14465824283188,6.4757334309664,8.92481250360578
"ENSG00000102805.9",5.16992500144231,7.27612440527424,8.90388184573618,8.45121111183233,7.29462074889163,7.13955135239879,8.56605403817109,6.59991284218713,7.76818432477693,8.53915881110803,6.71424551766612,8.25738784269265
"ENSG00000102837.6",6.58496250072116,5.8073549220576,8.2045711442492,3,4.75488750216347,6.94251450533924,10.6492561775173,6.5077946401987,9.2336196767597,6.59991284218713,7.98868468677217,9.9901039638575
"ENSG00000102854.10",1,4.75488750216347,1,0,0,0,0,0,1,1.58496250072116,1,1
"ENSG00000102858.8",7.74819284958946,9.24079133216196,9.52356195605701,9.7714894695006,9.43462822763673,9.84077792359505,10.2131042196419,8.02790599656988,9.89935692292311,10.3955341354623,8.45532722030456,11.0828143376723
"ENSG00000102870.4",4.85798099512757,5.12928301694497,7.33091687811462,7.25738784269265,6.18982455888002,6.33985000288462,7.4757334309664,5.28540221886225,7.36632221424582,7.53138146051631,5.88264304936184,7.4594316186373
"ENSG00000102871.11",6.3037807481771,8.14465824283188,9.2644426002266,9.49585502688717,8.55842071326866,8.00562454919388,9.51569983828404,7.97154355395077,9.19229281447077,9.34872815423108,7.74819284958946,9.64925617751731
"ENSG00000102878.11",2,3.8073549220576,5.04439411935845,4.75488750216347,4.16992500144231,3.70043971814109,5.35755200461808,3,4.24792751344359,5.61470984411521,3.90689059560852,4.90689059560852
"ENSG00000102879.11",10.9083926207737,12.4465664090661,13.1147183891884,13.4957301344453,12.6073303137496,12.6544122681489,13.5446022650853,11.6266216523584,13.3351111684249,13.8409745698219,11.6515002206527,14.2909547970381
